"X";"URL";"Info";"Direccion";"Precio";"Superficie";"Habitaciones";"Planta";"Longitud";"Latitud"
21;"https://www.idealista.com/inmueble/1739135/";" ""Suelo de tarima flotante color haya recién puesta. Paredes recién pintadas en gotelé de color blanco. Dispone de vídeo portero. Listo para entrar a vivir. El edificio esta en perfecto estado, acaba de pasar la inspección técnica de edificios y no ha tenido ningún problema. Céntrico y muy bien comunicado por m-30, m-40, parada de autobús en la puerta (nº 23) y el metro (linea circular). Muy cerca de grandes superficies comerciales: parque sur, isla azul, mercadona, super sol, etc Distribución: Terraza descubierta de 6 m2 2 vecinos en el edificio."" ";"Piso en venta en calle Antonio López, 114, Moscardó, Madrid";3e+05;87;3;"2ª";"-3.699523";"40.3880796"
22;"https://www.idealista.com/inmueble/25361464/";" ""Jorsa Inmobiliaria & Abogados vende piso muy bien situado, en entorno agradable y tranquilo, rodeado de jardines. tres dormitorios dobles, 2 baños completos, cocina amueblada con tendedero cubierto, salón con terraza acristalada, a la terraza se accede desde el salón y el dormitorio principal. la finca dispone de jardines y piscina. vivienda muy agradable y espaciosa.Nos satisface que haya elegido usted uno de nuestros inmuebles, puede contactar con nosotros y aprovecharse de las ventajas que le ofrecemos:-Experiencia en el sector inmobiliario.-Asesor personal experto exclusivo para orientarle y ayudarle durante todo el proceso.-Servicio integral con las máximas garantías.JORSA INMOBILIARIA & ABOGADOS le ofrece un servicio integral de consultoría e intermediación dentro del sector inmobiliario español.Nos avalan muchos años en el sector y un equipo altamente cualificado de profesionales con experiencia en la tasación, comercialización y asesoramiento jurídico para la adquisición o venta de su inmueble.JORSA INMOBILIARIA & ABOGADOS cuenta con Agente de la Propiedad Inmobiliaria Titulado y Abogado en ejercicio.Desde nuestros inicios JORSA INMOBILIARIA & ABOGADOS ha mantenido siempre unas máximas que han marcado la diferencia: prioridad en el cliente y ofrecer un servicio siguiendo lo más altos estándares de calidad. Máximas que han llevado a JORSA INMOBILIARIA & ABOGADOS a convertirse en la inmobiliaira líder en comercialización de viviendas en venta y alquiler en la zona de Coronales, Alameda de Osuna y Timón y en la inmobiliaria de referencia de distritos como Salamanca o Chamberí, con varias oficinas en Madrid."" ";"Piso en venta en calle Balandro, Alameda de Osuna, Madrid";290000;90;3;"Bajo";"-3.592787";"40.4520777"
23;"https://www.idealista.com/inmueble/27878271/";" ""CASTELLANA, CUZCO, EXTRAORDINARIO PISO con ESPECTACULARES vistas DE LA SIERRA en Avenida de Brasil nº 19, Planta 16 de 17, orientación Oeste, cercano a la Plaza de Cuzco, entre Orense y Capitán Haya. Con una superficie construida de 144 m2 y 109 m2 útiles, completamente reformado con materiales y acabados de primera calidad, para entrar a vivir. Todas sus estancias exteriores y con luz natural. Consta de dos habitaciones (posibilidad de 3), dos cuartos de baño completos (uno de ellos en suite), habitación principal 18 m2 con vestidor y baño en suite, salón de 35 m2, cocina de 20 m2. Aire acondicionado frío-calor en salón. Calefacción y agua caliente central por gasoleo. Cuatro vecinos por planta, 4 ascensores y 1 montacargas en el edificio. Entrada de servicio tanto en portal como en vivienda. Zona absolutamente tranquila y silenciosa, edificio rodeado de zonas ajardinadas. Magníficamente comunicado, próximo a todo tipo de servicios (colegios, metro, múltiples líneas de autobús, restaurantes, centros comerciales, etc. ). Posibilidad de garage en el propio edificio. Teléfonos de contacto (particulares): 635 491 048 (Nieves) y 91 556 47 34. Abstenerse agencias."" ";"Piso en venta en avenida de Brasil, 19, Cuzco-Castillejos, Madrid";639000;144;2;"16ª";"-3.6931169";"40.4576025"
24;"https://www.idealista.com/inmueble/31336666/";" ""Retail Homes, nuestro departamento residencial de casas exclusivas, vende magnífico piso en la mejor zona de la calle Capitán Haya de Madrid, muy bien comunicado. Características: • Piso de 123 m² exterior en 3º planta• Magníficas vistas• Muy luminosa• Altura de 2,7 metros• Hall• 4 habitaciones • 1 despacho• Salón comedor• Terraza cubierta• 1 baño completo• 2 aseos• Calefacción y agua caliente central• Ascensor• Edificio con conserje• Plaza de garaje opcional• Cercano a: RESTAURANTE EL GARBÍ, JUZGADOS DE PLAZA CASTILLA, CENTRO DE EXPOSICIONES ARTE CANAL, RESTAURANTE LA TAGLIATELLA, BILLARNET CAFÉ, EL CASERIO, EL ESPIGÓN, MARISQUERÍA LA CHALANA, RESTAURANTE PIÑERA, ASADOR ANSORENA, LA PENELA, BURGER LOBBY, ETC.• Muy buena comunicación: metro, autobús, etc.Retail Homes, especialista de referencia en propiedades de lujo. Disponemos de más viviendas exclusivas en las zonas más prestigiosas de Madrid."" ";"Piso en venta en calle capitan haya, Cuzco-Castillejos, Madrid";560000;123;5;"3ª";"-3.6920633";"40.4648499"
25;"https://www.idealista.com/inmueble/1675697/";" ""Exclusiva vivienda situada en la Isla de Chamartín (Arturo Soria), Edificio Panorama. 75m2 construidos/50m2 útiles, 7ª planta con vista a Paseo la Castellana, muy luminoso. Edificio galardonado con 2 premios de Arquitectura. Baño con hidromasaje y suelo de mármol travertino. Cocina completamente amueblada con electrodomésticos Siemens (vitrocerámica, campana, horno, etc. ), tendedero, salón comedor. Suelo parquet de haya, calefacción radial, ventanas de aluminio anti-ruido, aire acondicionado, alarma y videoportero. Excelentes calidades. Con trastero y plaza de garaje incluídas. La parcela es de 1000m2 con zonas comunes: parque infantil, piscinas (dos), gimnasio, sauna y portero 24h."" ";"Piso en venta en calle Dulce Chacón, 33, Virgen del Cortijo - Manoteras, Madrid";3e+05;75;1;"7ª";"-3.668862";"40.4856665"
26;"https://www.idealista.com/inmueble/32394973/";" ""RESERVADO (Abstenerse Inmobiliarias! ) Vivienda de 2 dormitorios y 2 baños con garaje y trastero en zona de entrada a Madrid Río.En el interior: Calefacción independiente de gas natural, caldera Saunier Duval, instalación de aire acondicionado, suelo de parquet, puertas en madera de haya, armarios empotrados en dormitorios, baños en mármol, (ambos con bañera), ventanas climalit y puerta blindada. Estado seminuevo, finca de 2001.En la comunidad: Portero físico, gimnasio, 2 saunas, tendedero comunitario en azotea y parque público a la salida de la zona comunitaria.Transporte: Muy bien comunicado con M30 y M40 (2 minutos) autobús (5 minutos andando), metro (7 minutos andando) y la cómoda entrada a Madrid Río para pasear. En la zona: Centro de Salud a 5 minutos, guardería en la finca contigua, colegios, Mercadona, Parque Tierno Galván y Centro de Creación, Contemporánea, Matadero Madrid."" ";"Piso en venta en calle teresa lópez valcárcel, 17, Legazpi, Madrid";260000;75;2;"2ª";"-3.6946062";"40.3876173"
27;"https://www.idealista.com/inmueble/32328515/";" ""Cocina amueblada y equipada. Puerta blindada, suelos de porcelana, puertas de haya blanca, ventanas de aluminio termico. Armario empotrado. 2 terrazas. Calefaccion. Totalmente reformado.El municipio cuenta con las siguientes comunicaciones:Autobuses: Numerosas lineas urbanas (22,76, 79, y 131, entre otras) e interurbanas.Ferrocarril: Linea 3 de metro. Estaciones Villaverde Alto Y San Cristobal. Lineas C-3, C-4 y C-5 de Cercanias. Estaciones de San Cristobal Industrial, Puente Alcocer y Villaverde Alto.Carreteras: Accesos desde las Autovias A-4, A42, M-40 y M-45.Dotaciones: Cuenta con varias guarderias, colegios e institutos. Dispone de varios centros de salud."" ";"Piso en venta en palomares, San Andrés, Madrid";168000;75;3;"1ª";"-3.71666";"40.3488331"
28;"https://www.idealista.com/inmueble/26791908/";" ""PRECIO 165. 000 NEGOCIABLES3 Dormitorios, salón comedor, baño, aseo, cocina con tendedero, terraza en dormitorio principal, ascensor, plaza de garaje con acceso por el ascensor, calefacción individual por gas natural, aire acondicionado en salón, suelo laminado marca Pergo en toda la vivienda, puertas de madera maciza de haya, carpintería exterior de aluminio con cristales Climalit, toldos en habitaciones y mirador del salón, posibilidad de Internet por fibra óptica. Bien situado muy próximo al ambulatorio, estación de cercanías, paradas de autobuses, metro y colegios."" ";"Piso en venta en calle Villena, 10, Los Rosales, Madrid";165000;100;3;"1ª";"-3.6884963";"40.3533106"
29;"https://www.idealista.com/inmueble/355583/";" ""Se vende piso muy económico y en buen estado, el piso está muy bien cuidado, es muy luminoso y bastante grande, es una comunidad tranquila y se paga muy poco, está muy cerca del transporte público, siempre hay parking, cerca del mercadona, dia, colegio, parque, etcTiene un mueble en el salón de madera de haya valorado en 6000 euros, armario empotrado en dormitorio ppal de madera, cocina en buen estado, parquet de madera lijado y barnizado recientemente, puertas cambiadas hace unos 4 años, el piso está muy bien y a muy buen precio. Es bastante fresquito en verano ya que al tener dos terrazas opuesta permite la corriente..."" ";"Piso en venta en calle San Jaime, 36, Casco Histórico de Vallecas, Madrid";99000;95;3;"3ª";"-3.6280747";"40.3787901"
30;"https://www.idealista.com/inmueble/30648617/";" ""MADRID. ESPECTACULAR CHALET PAREADO con 303 m² construidos y 387 mt de parcela. 3 plantas, cada una con entrada independiente. 4 dormitorios, 2 amplios salones, cocina con muebles en haya vaporizada y encimera de granito, 2 baños, 1 aseo, garaje para varios coches y jardín con piscina privada. Dispone de aire acondicionado y luz natural. Excelentes calidades. 10 años de antigüedad."" ";" Chalet pareado en venta en Peñagrande, Madrid";880000;303;4;"Hipoteca 2.258 eur/mes - ";"-3.7287953";"40.4801862"
1;"https://www.idealista.com/inmueble/27983980/";" ""Calle Pedro Cabanes 46-48, viviendas en edificio de reciente construcción, procedente de Entidad Financiera. Viviendas de 1, 2 y 3 dormitorios. Plazas de garaje y trasteros en el mismo edificio precios incluidos. Calidades: carpintería exterior de bronce con vidrio doble, persianas pvc en toda la casa, armarios forrados, carpintería interior de haya, preinstalación de aire acondicionado por conductos, bancada de granito, vitrocerámica, caldera, suelos de terrazo, grandes ventanales de suelo a techo.. . Orientación sureste y fachada de ladrillo caravista. INMUEBLES PROCEDENTES DE ENTIDAD FINANCIERA. Precio rebajado y condicionado a la aceptación por parte de la propiedad."" ";"Piso en venta en calle Pedro Cabanes, 46, Torrefiel, València";89900;79;1;"1ª";"-0.3759034";"39.4948395"
2;"https://www.idealista.com/inmueble/27984083/";" ""Calle Pedro Cabanes 46-48, viviendas en edificio de reciente construcción, procedente de Entidad Financiera. Viviendas de 1, 2 y 3 dormitorios. Plazas de garaje y trasteros en el mismo edificio precios incluidos. Calidades: carpintería exterior de bronce con vidrio doble, persianas pvc en toda la casa, armarios forrados, carpintería interior de haya, preinstalación de aire acondicionado por conductos, bancada de granito, vitrocerámica, caldera, suelos de terrazo, grandes ventanales de suelo a techo.. . Orientación sureste y fachada de ladrillo caravista. INMUEBLES PROCEDENTES DE ENTIDAD FINANCIERA. Precio rebajado y condicionado a la aceptación por parte de la propiedad."" ";"Piso en venta en calle Pedro Cabanes, 46, Torrefiel, València";93500;80;2;"1ª";"-0.3759034";"39.4948395"
3;"https://www.idealista.com/inmueble/27984316/";" ""Calle Pedro Cabanes 46-48, viviendas en edificio de reciente construcción, procedente de Entidad Financiera. Viviendas de 1, 2 y 3 dormitorios. Plazas de garaje y trasteros en el mismo edificio precios incluidos. Calidades: carpintería exterior de bronce con vidrio doble, persianas pvc en toda la casa, armarios forrados, carpintería interior de haya, preinstalación de aire acondicionado por conductos, bancada de granito, vitrocerámica, caldera, suelos de terrazo, grandes ventanales de suelo a techo.. . Orientación sureste y fachada de ladrillo caravista. INMUEBLES PROCEDENTES DE ENTIDAD FINANCIERA. Precio rebajado y condicionado a la aceptación por parte de la propiedad."" ";"Piso en venta en calle Pedro Cabanes, 46, Torrefiel, València";92500;80;2;"3ª";"-0.3759034";"39.4948395"
4;"https://www.idealista.com/inmueble/27984658/";" ""Calle Pedro Cabanes 46-48, viviendas en edificio de reciente construcción, procedente de Entidad Financiera. Viviendas de 1, 2 y 3 dormitorios. Plazas de garaje y trasteros en el mismo edificio precios incluidos. Calidades: carpintería exterior de bronce con vidrio doble, persianas pvc en toda la casa, armarios forrados, carpintería interior de haya, preinstalación de aire acondicionado por conductos, bancada de granito, vitrocerámica, caldera, suelos de terrazo, grandes ventanales de suelo a t echo.. . Orientación sureste y fachada de ladrillo caravista. INMUEBLES PROCEDENTES DE ENTIDAD FINANCIERA. Precio rebajado y condicionado a la aceptación por parte de la propiedad."" ";"Piso en venta en calle Pedro Cabanes, 46, Torrefiel, València";110400;101;3;"3ª";"-0.3759034";"39.4948395"
5;"https://www.idealista.com/inmueble/30867662/";" ""Barrio Oliver, junto a calle Antonio Leyva, cuarta planta exterior con ascensor, 56 m² útiles aproximados, distribuidos en tres habitaciones (7, 9 y 11 m²), salón de 15 m², cocina de 7 m² y baño de 4 m². Vivienda totalmente reformada para entrar a vivir, suelos de gres, carpintería exterior lacada en blanco con cristal doble, puertas de haya vaporizada y la de entrada blindada. Calefacción individual a gas y split de aire acondicionado en el salón. Cocina totalmente equipada a la que se le añadió la galería. Muy cerca del parque y zonas verdes, todos los servicios y comunicaciones al alcance."" ";"Piso en venta en calle san alberto magno, 17, Miralbueno - Bombarda, Zaragoza";68000;68;3;"4ª";"-0.9301293";"41.6509128"
6;"https://www.idealista.com/inmueble/32123606/";" ""INCREIBLE APARTAMENTO DE 90 M2 TODO EXTERIOR Y PLAZA DE PARKING OPCIONAL POR 25.000 €, DISEÑADO POR UN ARQUITECTO QUE PRIORISO LA LUZ EN TODAS SUS ESTANCIAS.Consta de 2 habitaciones dobles, con armarios empotrados, una de ellas con baño en suite, con bañera. Ambas con salida a terraza de 30 m2. IMPORTANTE: Originalmente el piso era de 3 dormitorios y se incorporo uno a la sala por lo que se puede volver a hacer de 3 habitaciones nuevamente.La sala comedor de 30 m2 aproximadamente, cuenta con 2 amplios ventanales esquineros con salida exterior a terraza, lo que hace de ésta, una estancia de muchísima luminosidad y muy aireada.La cocina de 10 m2 cuenta con doble alacenas, en bajo mesada y parte superior, con muebles de muy buena calidad, continuo a ésta se encuentra el lavadero de 3 m2 con salida a la terraza de 30 m2, logrando una cocina luminosa y ventilada.También la vivienda cuenta con un segundo baño con plato de ducha.El suelo es de Porcelanato, sus puertas y ventanas exteriores de aluminio blanco de doble cristal y sus puertas interiores y de armarios de madera de haya.También cuenta con calefacción por radiadores a gas ciudad, aire frio por conductos, luces empotradas y toldos en ambas orientaciones.Su orientación noreste y noroeste, y todos sus ambientes exteriores hacen del apartamento una estancia de muchísima luz y ventilación.Se encuentra a pocos minutos de todos los servicios, del transporte público y de la C32 dirección Barcelona y Tarragona."" ";"Piso en venta en francesc macia, Els Molins-Observatorio-Pins Vens, Sitges";375000;97;2;"4ª";"1.8164574";"41.2384977"
7;"https://www.idealista.com/inmueble/32029458/";" ""Piso con mucha luz natural de 3 dormitorios grandes y 2 baños situado en el centro de Sitges dentro de una urbanización privada que dispone de zona comunitaria ajardinada con piscina y a 10 minutos paseando hasta la playa. Se trata de una vivienda orientada al sureste (sol por la mañana, a mediodía y gran parte de la tarde), espaciosa y bien distribuida en una de las mejores zonas de Sitges, a solo 5 minutos de la estación de RENFE y rodeada de pequeños comercios, cafeterías y tiendas.Es un piso completamente exterior, soleado y tranquilo. Cuando entras en la vivienda lo primero que llama tu atención es una amplia cocina office, con muebles lacados en haya, placa vitrocerámica, campana decorativa y una gran encimera de granito. Gres de primera calidad en cocina y baños y parquet en el resto de la vivienda. Al lado de la cocina se sitúa el salón comedor, amplio y muy luminoso. A continuación están los 3 dormitorios, amplios y con mucha luz natural. Y fuera tienes una espléndida terraza, donde puedes disfrutar del exterior. No es habitual que se vendan pisos así en esta zona, por lo que es un bien escaso y conviene aprovechar la oportunidad antes que otro lo haga por ti. Es una vivienda muy recomendable por su buena ubicación, pero al final eres tú el que decide lo mejor para ti.INTERPISOS está formado por un equipo multidisciplinar de profesionales con más de 15 años de experiencia en el sector inmobiliario. Queremos compartir contigo nuestros conocimientos y vamos a tratar de ayudarte para que tomes la decisión más adecuada. Ponte en contacto con nosotros y te informaremos con más detalle y sin ningún compromiso."" ";"Piso en venta en calle de salvador olivella, Centre, Sitges";346888;95;3;"4ª";"1.8036074";"41.2366508"
8;"https://www.idealista.com/inmueble/25875561/";" ""Casa de lujo ubicada en pleno centro de Sant Andreu de llavaneres, consta de una parcela de 1500 metros cuadrados y 752 de vivienda distribuida en planta sótano, planta baja y planta estudio. La casa se haya rodeada de una gran zona ajardinada equipada con piscina climatizada, jacuzzi, piscina para niños, zona de juegos, zona de comedor exterior, zona de relax y chill-out. Esta propiedad se ha realizado con un diseño vanguardista, dándole mucha importancia a la luminosidad de las estancias con grandes ventanales i un patio jardín interior.En la planta sótano encontramos una gran sala de juegos, sala de cine, garaje para seis coches, un baño de cortesia y un loft destinado a servicio o invitados.En la planta principal encontramos un gran salón complementado con mecanismos de control acústico, persianas eléctricas, iluminaciones ambiente,..... Esta planta también dispone de estancias reservadas a comedor, cuatro dormitorios dobles, un baño completo, una gran suite compuesta de vestidor doble y baño completo. La cocina de diseño está totalmente equipada con los mejores electrodomésticos del momento. La planta estudio esta compuesta de una sala diáfana, abuhardillada abierta a diferentes usos y con acceso a una terraza que dispone de sauna. Todas las plantas están conectadas por un ascensor acristalado. Esta casa está construida con las mejores calidades existentes a día de hoy."" ";" Casa o chalet independiente en venta en Sant Andreu de Llavaneres";2300000;752;5;"Hipoteca 5.896 eur/mes - ";"2.4827483";"41.5774747"
9;"https://www.idealista.com/inmueble/27159220/";" ""Chalet independiente haciendo esquina en calle sabang 2 (zona atabal, residencial, tranquila, rodeada de zonas verdes y colegios, con facilidad de aparcamiento). A 3 minutos en coche del hospital Carlos haya.Dispone de 7 habitaciones con 3 armarios empotrados y un vestidor, 5 baños, cocina grande, garage cerrado para 2 coches, garage abierto para 4 coches, 5 trasteros, 2 terrazas, piscina privada, lavadero, patio, barbacoa y cocina exterior."" ";" Casa o chalet independiente en venta en calle Sabang, 2, El Chaparral - Los Morales - El Atabal, Málaga";760000;371;7;"Hipoteca 1.948 eur/mes - ";"-4.4706806";"36.7364031"
10;"https://www.idealista.com/inmueble/32934166/";" ""Si estás buscando un hogar amplio en pleno centro de la ciudad, no busques más.. . Éste piso es para ti!VIVIENDA EN PLENA AVENIDA PORTUGAL TOTALMENTE REFORMADA, excelentes calidades, acabados de lujo; tuberías de agua fría, caliente y desagües cambiados, pintura en liso, office junto a la cocina, ventanas con rotura de puente termico, puertas lisas de haya vaporizada, mecanismos simon 87 cromados, azulejos de 1ª calidad, platos de ducha, armarios empotrados y forrados, contadores de agua y calefacción central totalmente reformada a Gas ciudad con contadores independientes, muy soleado, exterior, céntrico."" ";"Piso en venta en avenida portugal, Centro, Ávila";198000;150;3;"Entreplanta";"-4.6919651";"40.6597458"
